inventor_id,name,country
INV0004928,Akira Schmidt,BE
INV0004929,John Liu,DE
INV0004930,Greta Liu,US
INV0004931,Zeynep Zhang,MY
INV0004932,Ming Kim,DE
INV0004933,Sanjay Taylor,IN
INV0004934,Wei Kowalski,FR
INV0004935,Mia Kim,US
INV0004936,Priya Kowalski,US
INV0004937,Hiroshi Martinez,GB
INV0004938,Mia Kumar,US
INV0004939,Robert Taylor,CN
INV0004940,Carlos Smith,AT
INV0004941,Hans Thomas,RU
INV0004942,Carlos Jones,US
INV0004943,Li Moore,BG
INV0004944,James Novak,IE
INV0004945,Jing Miller,FR
INV0004946,Elena Dubois,SE
INV0004947,William Jones,HU
INV0004948,Andre Ivanov,DE
INV0004949,Raj Park,US
INV0004950,Daniel Zhang,US
INV0004951,Greta Ozturk,US
INV0004952,Li Tanaka,US
INV0004953,Fatima Wang,US
INV0004954,Kenji Moore,CA
INV0004955,Anita Anderson,CH
INV0004956,Mia Zhang,FR
INV0004957,Hiroshi Petrov,BE
INV0004958,Robert Kowalski,SE
INV0004959,Beatriz Suzuki,FR
INV0004960,Sanjay Ozturk,US
INV0004961,Yuki Kim,US
INV0004962,Carlos Martin,GB
INV0004963,John Lee,GB
INV0004964,Emma Kim,AU
INV0004965,Sophia Taylor,DE
INV0004966,John Patel,CA
INV0004967,Sarah Wilson,IT
INV0004968,Pierre Mueller,US
INV0004969,Carlos Patel,US
INV0004970,Ivan Davis,AU
INV0004971,Akira Nakamura,CN
INV0004972,Ahmed Martinez,DE
INV0004973,Li Kowalski,DE
INV0004974,Anastasia Garcia,US
INV0004975,Mia Taylor,US
INV0004976,Yuki Anderson,IT
INV0004977,Akira Schneider,US
INV0004978,Hiroshi Davis,BE
INV0004979,Greta Yamamoto,FR
INV0004980,Mary Tanaka,CA
INV0004981,Mehmet Yamamoto,US
INV0004982,Greta Martin,US
INV0004983,Akira Moore,CA
INV0004984,Priya Thomas,US
INV0004985,John Moore,CN
INV0004986,Priya Kowalski,BE
INV0004987,John Ozturk,AT
INV0004988,Jing Miller,SE
INV0004989,Hiroshi Ferrari,US
INV0004990,Marco Zhang,US
INV0004991,Beatriz Zhang,US
INV0004992,Carlos Nakamura,DE
INV0004993,Hiroshi Zhang,US
INV0004994,Sarah Petrov,US
INV0004995,Carlos Demir,ES
INV0004996,Chloe Rossi,CH
INV0004997,Carlos Novak,CH
INV0004998,David Tanaka,US
INV0004999,Elena Anderson,US
