patent_id,company_id
11360639,CMP000504
11251894,CMP000038
11299565,CMP000336
11478402,CMP000011
11364096,CMP000714
D973758,CMP000004
D973758,CMP000195
11452035,CMP000006
11452035,CMP000290
11361925,CMP000016
11361925,CMP000058
11257216,CMP000628
11539691,CMP000001
11539691,CMP000116
11242539,CMP000151
11491069,CMP000422
11491069,CMP000306
11433400,CMP000002
11327038,CMP000171
11327038,CMP000082
11432920,CMP000168
11432920,CMP000004
11312205,CMP000204
11512416,CMP000206
11375193,CMP000711
11375193,CMP000087
11325440,CMP000004
11354581,CMP000724
11522845,CMP000685
11366923,CMP000015
11505135,CMP000006
11488089,CMP000151
11312670,CMP000472
11397581,CMP000122
11472853,CMP000296
11409931,CMP000003
11326501,CMP000070
11275496,CMP000596
11275496,CMP000699
11270108,CMP000021
11326742,CMP000059
11326742,CMP000004
11335559,CMP000056
11402367,CMP000556
11402367,CMP000446
11349882,CMP000376
11518532,CMP000347
11436796,CMP000316
D957201,CMP000170
11382157,CMP000735
11357585,CMP000329
D969849,CMP000180
11335897,CMP000577
11335897,CMP000098
11289475,CMP000054
11365007,CMP000308
11294459,CMP000000
11250069,CMP000033
11250069,CMP000000
11288987,CMP000444
11276574,CMP000078
11476188,CMP000061
11403236,CMP000325
11403236,CMP000763
11286959,CMP000036
11286959,CMP000072
11268870,CMP000001
11356929,CMP000036
11435153,CMP000366
11253557,CMP000037
11253557,CMP000000
11427660,CMP000687
11345033,CMP000337
11508255,CMP000012
11508255,CMP000000
D947232,CMP000051
11506601,CMP000017
11285133,CMP000206
11285133,CMP000376
11335316,CMP000113
11295600,CMP000002
11528647,CMP000477
11528647,CMP000557
11498826,CMP000154
PP34141,CMP000101
PP34141,CMP000014
11354171,CMP000016
11354171,CMP000051
11485806,CMP000005
11485806,CMP000026
RE48999,CMP000000
11464656,CMP000733
D940407,CMP000087
D940407,CMP000759
11286607,CMP000339
11421458,CMP000000
11395120,CMP000066
11308185,CMP000494
11439684,CMP000284
11515855,CMP000388
11308029,CMP000032
11375304,CMP000422
11358411,CMP000294
11372876,CMP000007
11407006,CMP000012
11407006,CMP000323
11308949,CMP000338
11431201,CMP000037
11255639,CMP000007
11255639,CMP000017
11330660,CMP000710
11489151,CMP000032
D949825,CMP000617
D949825,CMP000254
11223496,CMP000638
11223496,CMP000020
D953642,CMP000001
11296144,CMP000004
11235890,CMP000009
11225726,CMP000131
11225726,CMP000047
11492758,CMP000008
D949609,CMP000055
11323564,CMP000041
11361026,CMP000028
11368143,CMP000197
11249518,CMP000008
11249518,CMP000022
11314759,CMP000188
11314759,CMP000106
11348799,CMP000253
11508498,CMP000782
11508498,CMP000095
11333288,CMP000187
D958174,CMP000016
11258769,CMP000086
11479263,CMP000706
11479263,CMP000431
11348474,CMP000095
11399527,CMP000228
11399527,CMP000146
11356608,CMP000075
11238820,CMP000040
11519338,CMP000005
11519338,CMP000687
11350509,CMP000538
11350509,CMP000060
11518691,CMP000564
11386045,CMP000745
D961048,CMP000007
11393632,CMP000613
11393632,CMP000276
11377372,CMP000316
11377372,CMP000584
11399563,CMP000041
11399563,CMP000102
11331958,CMP000080
11331958,CMP000178
11214672,CMP000153
11534132,CMP000107
11302417,CMP000007
D949449,CMP000123
11510406,CMP000218
11510406,CMP000032
11402018,CMP000155
11538529,CMP000026
11381537,CMP000409
D944343,CMP000342
11380732,CMP000034
11216319,CMP000004
11306009,CMP000198
11306009,CMP000214
11493421,CMP000307
11243394,CMP000151
11243394,CMP000193
11415934,CMP000150
11415934,CMP000363
11281060,CMP000025
11281060,CMP000625
11277124,CMP000666
11332483,CMP000022
11490012,CMP000776
11240747,CMP000023
11229390,CMP000592
11241231,CMP000066
11376054,CMP000581
11459798,CMP000410
11382096,CMP000267
11397411,CMP000004
11397411,CMP000310
11266213,CMP000173
11266213,CMP000000
11251309,CMP000113
11414891,CMP000050
11414891,CMP000136
11226400,CMP000000
11397805,CMP000000
11257704,CMP000007
11404747,CMP000078
11355744,CMP000516
11342069,CMP000772
11513652,CMP000015
11513652,CMP000108
11463365,CMP000127
11445539,CMP000496
D971957,CMP000131
D971957,CMP000348
11324941,CMP000567
11324941,CMP000433
11492984,CMP000048
11285442,CMP000260
11502393,CMP000220
11502393,CMP000243
D960592,CMP000102
D960592,CMP000279
11504880,CMP000030
11504880,CMP000257
11326562,CMP000017
11471178,CMP000138
11239211,CMP000026
11428680,CMP000230
11426097,CMP000096
11394833,CMP000644
11281553,CMP000023
11279816,CMP000403
D959250,CMP000703
11472672,CMP000014
11472672,CMP000000
11514229,CMP000080
11514229,CMP000143
11420957,CMP000732
11420957,CMP000007
11222842,CMP000196
11222842,CMP000195
11523462,CMP000184
11523462,CMP000121
11390520,CMP000071
11500781,CMP000000
11407518,CMP000007
11424678,CMP000148
11424678,CMP000388
11366338,CMP000037
11282187,CMP000111
11358269,CMP000577
11358269,CMP000573
11455970,CMP000111
11460897,CMP000010
11465751,CMP000048
11381200,CMP000000
11381200,CMP000041
11297974,CMP000005
D946586,CMP000159
11451717,CMP000351
D948095,CMP000025
D948095,CMP000044
11352155,CMP000628
11415653,CMP000324
11415653,CMP000002
11363584,CMP000573
11435955,CMP000726
11213615,CMP000002
11390516,CMP000777
11399411,CMP000067
11516382,CMP000113
11294574,CMP000003
11294574,CMP000373
11492964,CMP000251
11346235,CMP000003
11448064,CMP000246
11448064,CMP000318
11244446,CMP000092
11244446,CMP000018
11253270,CMP000228
11253270,CMP000583
11509724,CMP000020
11527081,CMP000003
11527081,CMP000267
11266744,CMP000131
11428699,CMP000007
D960587,CMP000378
D960587,CMP000005
11454355,CMP000279
11454355,CMP000003
11344717,CMP000012
11409857,CMP000296
11409857,CMP000452
11363956,CMP000275
11363956,CMP000080
11243134,CMP000080
11243134,CMP000192
D950100,CMP000003
11496418,CMP000175
11387631,CMP000000
11378628,CMP000131
11378628,CMP000502
D965599,CMP000401
D965599,CMP000144
11449719,CMP000437
D951358,CMP000010
D951358,CMP000370
11369497,CMP000673
11298890,CMP000262
11360881,CMP000011
11360881,CMP000175
11297360,CMP000152
11280961,CMP000658
D945557,CMP000021
11345811,CMP000003
11301479,CMP000149
11252937,CMP000570
11364164,CMP000022
11335280,CMP000153
11335280,CMP000566
11480633,CMP000021
11299518,CMP000170
11299518,CMP000000
11324346,CMP000027
11393413,CMP000015
D960222,CMP000060
11452001,CMP000063
11342913,CMP000719
11351714,CMP000008
11336897,CMP000000
RE48895,CMP000195
11523871,CMP000135
11268130,CMP000014
11497149,CMP000395
11497149,CMP000006
11328043,CMP000049
11328043,CMP000106
11319385,CMP000024
11499688,CMP000145
11376877,CMP000007
11286189,CMP000731
11380204,CMP000237
11215920,CMP000000
11261152,CMP000172
11261152,CMP000181
11490074,CMP000784
11245477,CMP000164
11524876,CMP000008
11346667,CMP000592
11285888,CMP000550
11285888,CMP000011
11385624,CMP000195
11236094,CMP000042
11274996,CMP000339
11274996,CMP000491
11511301,CMP000128
D973416,CMP000045
D973416,CMP000714
11247758,CMP000103
11247758,CMP000296
11318391,CMP000753
11410057,CMP000396
11444679,CMP000141
11444679,CMP000281
11418077,CMP000003
11418077,CMP000322
11246268,CMP000058
11383263,CMP000274
11299601,CMP000006
11299601,CMP000084
11247267,CMP000003
11283668,CMP000433
11512911,CMP000021
11232492,CMP000080
11232492,CMP000099
11517493,CMP000349
11231728,CMP000041
11213075,CMP000003
11213075,CMP000133
11513857,CMP000376
11513857,CMP000000
11319654,CMP000024
11319654,CMP000604
11335539,CMP000013
11376058,CMP000154
11292478,CMP000001
D952438,CMP000413
11434842,CMP000001
11449053,CMP000114
11449053,CMP000008
11258168,CMP000002
11298698,CMP000037
11482320,CMP000009
11482320,CMP000566
11243601,CMP000413
11345161,CMP000150
11214364,CMP000406
11214364,CMP000000
D942656,CMP000075
D942656,CMP000588
11298063,CMP000480
11380906,CMP000660
11243806,CMP000626
11360279,CMP000279
11360279,CMP000042
D951828,CMP000008
11243937,CMP000234
11494355,CMP000287
11503847,CMP000071
11503847,CMP000078
11453641,CMP000005
11453641,CMP000008
11305092,CMP000010
11528821,CMP000768
11485319,CMP000036
11372298,CMP000546
11372298,CMP000007
D962096,CMP000138
D962096,CMP000340
11307731,CMP000477
D945003,CMP000037
D945003,CMP000066
11355924,CMP000304
D948389,CMP000026
D948389,CMP000003
11345096,CMP000003
11331438,CMP000216
11331438,CMP000007
11403523,CMP000003
11412956,CMP000010
D948575,CMP000018
11434145,CMP000002
11434145,CMP000009
11337119,CMP000177
D959366,CMP000049
11440974,CMP000001
11325731,CMP000024
11325731,CMP000000
11318367,CMP000254
D940315,CMP000085
11415947,CMP000311
11363040,CMP000005
11354292,CMP000487
11354292,CMP000032
11333306,CMP000588
11333306,CMP000001
11444070,CMP000007
D971302,CMP000155
D971302,CMP000018
11403202,CMP000610
11520066,CMP000012
11327617,CMP000383
11314859,CMP000129
11314859,CMP000031
11528580,CMP000589
11517506,CMP000465
11517506,CMP000006
11503682,CMP000280
11503682,CMP000019
11314998,CMP000383
11265200,CMP000582
11344668,CMP000507
11356761,CMP000006
11481088,CMP000106
11481088,CMP000052
11238882,CMP000027
11391850,CMP000027
11391850,CMP000428
11512438,CMP000001
11512438,CMP000392
11366356,CMP000008
11366356,CMP000202
11234937,CMP000256
D971551,CMP000019
11403595,CMP000139
11403595,CMP000296
11287464,CMP000212
11214134,CMP000349
11340853,CMP000000
11340853,CMP000065
11533131,CMP000078
11533131,CMP000010
11239894,CMP000259
11239894,CMP000231
11224430,CMP000118
11279407,CMP000187
11279407,CMP000211
11286866,CMP000006
11228362,CMP000012
11298856,CMP000579
11296876,CMP000036
11296876,CMP000088
11487929,CMP000299
11266838,CMP000009
11266838,CMP000214
11453836,CMP000120
11453836,CMP000267
D947454,CMP000001
D947454,CMP000109
11219543,CMP000008
11310227,CMP000014
11336545,CMP000002
11469005,CMP000590
11469005,CMP000335
11469109,CMP000041
11381651,CMP000066
11381651,CMP000389
11434313,CMP000341
11434313,CMP000003
11324464,CMP000303
11324464,CMP000004
11263139,CMP000626
11336741,CMP000136
11336741,CMP000188
11427188,CMP000030
11253879,CMP000001
11253879,CMP000055
11315088,CMP000003
11315088,CMP000002
11318888,CMP000045
11371503,CMP000771
D963819,CMP000165
D967043,CMP000000
11534817,CMP000009
11314564,CMP000087
11363864,CMP000018
11355104,CMP000040
11409529,CMP000004
11417568,CMP000002
11469033,CMP000132
11469033,CMP000576
D963365,CMP000075
11312887,CMP000080
11294592,CMP000006
11386399,CMP000000
11386399,CMP000003
D950450,CMP000162
11515203,CMP000025
11515740,CMP000258
D941507,CMP000000
11456789,CMP000218
11426051,CMP000445
11426051,CMP000541
11502416,CMP000083
11369426,CMP000315
11369426,CMP000379
11319070,CMP000033
11347982,CMP000428
11465016,CMP000574
11311215,CMP000225
D951200,CMP000759
11435491,CMP000067
11297412,CMP000045
11228496,CMP000726
11228496,CMP000007
11466454,CMP000274
11231093,CMP000006
11525769,CMP000555
11513617,CMP000737
11513617,CMP000072
11450841,CMP000000
11450841,CMP000715
11215176,CMP000056
D963828,CMP000799
11300879,CMP000155
11354242,CMP000005
11324714,CMP000029
11268358,CMP000644
11268358,CMP000014
11311253,CMP000599
11312082,CMP000086
11250748,CMP000011
11236394,CMP000662
11396949,CMP000001
11351947,CMP000015
11351947,CMP000000
11396259,CMP000397
11513456,CMP000345
D967337,CMP000535
11496923,CMP000043
D962480,CMP000009
D962480,CMP000026
11448319,CMP000096
11430171,CMP000018
11301259,CMP000690
11516363,CMP000098
11516363,CMP000065
D970117,CMP000342
11386775,CMP000111
11353611,CMP000018
11353611,CMP000795
11213989,CMP000000
11213989,CMP000559
11437066,CMP000263
11370331,CMP000001
11370331,CMP000218
11414666,CMP000056
11414666,CMP000049
11400151,CMP000785
11400151,CMP000096
11494773,CMP000001
11494773,CMP000051
11325636,CMP000033
11325636,CMP000010
D971019,CMP000180
D971019,CMP000705
11440595,CMP000012
11285417,CMP000417
11218866,CMP000035
11227001,CMP000450
11359622,CMP000042
11359622,CMP000192
11292550,CMP000111
11406976,CMP000289
11406976,CMP000018
11486784,CMP000006
11486784,CMP000217
D945367,CMP000007
D945367,CMP000148
11483402,CMP000536
11228231,CMP000194
11228231,CMP000470
11517426,CMP000155
11517426,CMP000005
11382358,CMP000304
D964040,CMP000743
D964040,CMP000360
11224121,CMP000001
11409473,CMP000017
11409473,CMP000060
11470213,CMP000340
11538495,CMP000557
11507867,CMP000000
D945335,CMP000012
11249364,CMP000399
11249364,CMP000073
11353917,CMP000133
11353917,CMP000259
11454270,CMP000332
11350672,CMP000692
11248189,CMP000103
11430607,CMP000143
11430607,CMP000046
11418390,CMP000008
11268373,CMP000058
11268373,CMP000162
11460483,CMP000648
D952377,CMP000481
11312774,CMP000023
11312774,CMP000110
11469034,CMP000000
11258714,CMP000008
11452111,CMP000235
11417287,CMP000501
11374693,CMP000026
11374693,CMP000262
11455106,CMP000000
11224132,CMP000095
11420687,CMP000259
11420687,CMP000218
11278194,CMP000051
11237307,CMP000008
11425241,CMP000343
11425241,CMP000780
11310310,CMP000406
11355372,CMP000752
11355372,CMP000109
11436138,CMP000151
11436138,CMP000078
11481377,CMP000004
11481377,CMP000196
11346702,CMP000092
11346702,CMP000267
11428493,CMP000024
11428493,CMP000064
11458711,CMP000315
11366359,CMP000052
D954259,CMP000235
11487477,CMP000092
11537946,CMP000240
11537946,CMP000089
11520720,CMP000185
11528384,CMP000011
11506812,CMP000003
11357178,CMP000132
11357178,CMP000588
11272120,CMP000001
11272120,CMP000198
11420622,CMP000038
11321952,CMP000001
D959658,CMP000014
D959658,CMP000124
11342082,CMP000013
11342082,CMP000578
11310644,CMP000664
11229076,CMP000017
11408081,CMP000426
11246853,CMP000003
D967524,CMP000403
D967524,CMP000663
11228703,CMP000518
11228703,CMP000005
11425775,CMP000058
11429325,CMP000034
11448592,CMP000001
11448592,CMP000009
11329446,CMP000533
11329446,CMP000290
11408610,CMP000675
11521773,CMP000007
D956786,CMP000001
11263263,CMP000455
11315653,CMP000040
11321998,CMP000439
11321998,CMP000004
11253693,CMP000685
11439940,CMP000300
11496133,CMP000061
11496133,CMP000076
11386501,CMP000007
11524208,CMP000579
11314421,CMP000361
11314421,CMP000131
D941854,CMP000008
D941854,CMP000760
11242665,CMP000183
11465511,CMP000015
11453231,CMP000194
11433937,CMP000044
11250239,CMP000038
11250239,CMP000001
D954938,CMP000223
D954938,CMP000141
11444498,CMP000023
11240012,CMP000115
11240012,CMP000009
D967287,CMP000354
D967287,CMP000684
11334050,CMP000136
11406347,CMP000008
11406347,CMP000112
11350998,CMP000244
D939839,CMP000310
D973680,CMP000183
11365478,CMP000464
11534586,CMP000265
11534586,CMP000241
11537334,CMP000154
11361404,CMP000757
11458221,CMP000286
11458221,CMP000529
11240779,CMP000471
11240779,CMP000004
11476136,CMP000025
11228025,CMP000163
D948189,CMP000328
11468081,CMP000279
11232519,CMP000714
11406674,CMP000009
D973765,CMP000343
11310183,CMP000169
11310183,CMP000004
11302445,CMP000012
11267008,CMP000253
11312727,CMP000058
11281825,CMP000006
11219611,CMP000080
11265001,CMP000021
11249492,CMP000593
11229443,CMP000239
11481782,CMP000460
11481782,CMP000573
D962202,CMP000188
11344079,CMP000085
11266773,CMP000000
11333469,CMP000053
11333469,CMP000000
11425386,CMP000038
11425386,CMP000072
11424297,CMP000133
11424297,CMP000200
D954338,CMP000504
D954338,CMP000004
11344928,CMP000009
11344928,CMP000018
11297635,CMP000000
D958755,CMP000162
11432571,CMP000752
11477131,CMP000640
11477131,CMP000000
D955809,CMP000036
D951292,CMP000185
11497617,CMP000012
11440712,CMP000303
11440712,CMP000000
11316575,CMP000103
11316575,CMP000009
11430717,CMP000139
11278477,CMP000374
11278477,CMP000001
11284370,CMP000001
11284370,CMP000018
11381986,CMP000565
11395284,CMP000001
11395284,CMP000000
11347263,CMP000061
11532033,CMP000271
11532033,CMP000010
11507926,CMP000000
11361733,CMP000399
D957307,CMP000656
11268683,CMP000029
11502505,CMP000513
11307334,CMP000480
11331572,CMP000593
D955695,CMP000023
11334919,CMP000604
D958487,CMP000008
11465457,CMP000021
11465457,CMP000031
11341086,CMP000002
11341086,CMP000795
11479360,CMP000319
11479360,CMP000003
11450726,CMP000739
11411507,CMP000769
11411507,CMP000114
D948429,CMP000114
D948429,CMP000006
11378451,CMP000005
11485515,CMP000060
11213349,CMP000008
11240954,CMP000148
11240954,CMP000051
11326176,CMP000074
11333010,CMP000051
11241352,CMP000019
11241352,CMP000043
11281531,CMP000001
11282830,CMP000003
11452860,CMP000332
11251260,CMP000070
11251260,CMP000285
11405028,CMP000003
11230483,CMP000122
11230483,CMP000017
11213314,CMP000146
11213314,CMP000016
D944233,CMP000758
D944233,CMP000005
11536737,CMP000765
11376507,CMP000003
11376507,CMP000015
D962390,CMP000064
D962390,CMP000001
11481100,CMP000423
11392965,CMP000166
D942230,CMP000486
D942230,CMP000187
11528164,CMP000154
PP33944,CMP000191
11373789,CMP000554
11331340,CMP000518
11331340,CMP000774
11361394,CMP000698
11334650,CMP000418
11411473,CMP000021
11411473,CMP000000
11266780,CMP000169
11266780,CMP000013
D942370,CMP000006
D942370,CMP000074
11506402,CMP000199
D972465,CMP000526
D971330,CMP000000
D971330,CMP000043
11521070,CMP000321
11276540,CMP000099
11461672,CMP000712
11262084,CMP000271
11327933,CMP000013
11429681,CMP000003
D960199,CMP000470
11447676,CMP000447
D949981,CMP000024
11239583,CMP000702
11526269,CMP000513
11491777,CMP000577
11491777,CMP000014
11370950,CMP000000
11231040,CMP000085
D962324,CMP000000
11314157,CMP000014
11514694,CMP000238
11514694,CMP000470
11262498,CMP000343
11359817,CMP000379
11359817,CMP000096
11447984,CMP000113
11279492,CMP000160
11279492,CMP000189
11518794,CMP000475
11518794,CMP000222
11346510,CMP000004
11374280,CMP000058
11374280,CMP000176
11406992,CMP000050
11477941,CMP000009
D956227,CMP000014
D956227,CMP000003
11500546,CMP000000
11500546,CMP000465
11502174,CMP000000
11419891,CMP000050
11298690,CMP000153
11520870,CMP000108
11499068,CMP000012
11457205,CMP000443
11457205,CMP000151
11280101,CMP000386
11489339,CMP000127
D942903,CMP000591
D942903,CMP000019
11381669,CMP000015
11496925,CMP000016
11259166,CMP000609
11259166,CMP000004
11504994,CMP000031
11223357,CMP000401
11469851,CMP000069
11466831,CMP000003
11407430,CMP000540
11376561,CMP000017
11307020,CMP000296
11336397,CMP000018
11271931,CMP000331
11491222,CMP000366
11238919,CMP000376
11406593,CMP000007
11463788,CMP000026
11522355,CMP000227
11522355,CMP000000
11300402,CMP000002
11300402,CMP000044
11497460,CMP000247
11510935,CMP000126
11289979,CMP000595
11289979,CMP000552
11233582,CMP000001
11390944,CMP000026
11524500,CMP000770
11524500,CMP000364
11254956,CMP000045
11295365,CMP000186
11293231,CMP000018
11459281,CMP000182
11495836,CMP000079
11436270,CMP000019
11436270,CMP000207
11361970,CMP000156
11361970,CMP000049
11338349,CMP000174
11472023,CMP000193
11414032,CMP000216
11414032,CMP000030
11465859,CMP000450
11465859,CMP000002
11287761,CMP000167
11529000,CMP000012
11529000,CMP000300
11258030,CMP000007
11368473,CMP000194
11261926,CMP000751
11316284,CMP000147
11316284,CMP000281
11475871,CMP000330
11475871,CMP000000
11376267,CMP000006
11376267,CMP000020
D952152,CMP000005
D952152,CMP000003
11388379,CMP000037
11388379,CMP000115
D945945,CMP000001
11530830,CMP000203
11322636,CMP000476
11240682,CMP000000
11409581,CMP000000
11436492,CMP000286
11222555,CMP000374
11222555,CMP000113
11530317,CMP000022
11530317,CMP000007
