patent_id,inventor_id
11210017,INV0003740
10922516,INV0000017
10922516,INV0000995
10946742,INV0000023
11191295,INV0001422
11191295,INV0000070
11038718,INV0002539
11089291,INV0000148
11089291,INV0000001
11089291,INV0004753
10954515,INV0004370
10954515,INV0000008
10954515,INV0001266
11070041,INV0000517
D929297,INV0003233
D929297,INV0000048
D929297,INV0000251
11115093,INV0000112
11115093,INV0000798
10897771,INV0000838
10897771,INV0000012
11079716,INV0000063
10917613,INV0000270
10917613,INV0000051
11060145,INV0002171
11034779,INV0000050
11034779,INV0000030
11034779,INV0001898
11025071,INV0003872
11025071,INV0000503
11092281,INV0002831
11092281,INV0002871
11092281,INV0003437
11182317,INV0000309
11036206,INV0004609
11180484,INV0000248
11086185,INV0000598
10973771,INV0000035
10973771,INV0000215
11147126,INV0000078
11147126,INV0004182
11147126,INV0000256
11088377,INV0000023
11088377,INV0000079
11005089,INV0000110
10938134,INV0000005
10938134,INV0000103
10938134,INV0000204
11012490,INV0003895
11012490,INV0003200
11042655,INV0000837
11188915,INV0000520
10987843,INV0003691
10987843,INV0000003
11008960,INV0000003
10934656,INV0000570
10934656,INV0001066
10881066,INV0000115
10881066,INV0003769
10881066,INV0000006
11028384,INV0000017
11028384,INV0004836
11028384,INV0000001
10908972,INV0000941
10908972,INV0001028
10908972,INV0002522
11058882,INV0000695
11058882,INV0000290
10972877,INV0001766
11200617,INV0000207
11200617,INV0002477
11100586,INV0000000
11100586,INV0000124
11100586,INV0000002
11176597,INV0001223
10915007,INV0000077
10971905,INV0000068
10993380,INV0002749
10920506,INV0000941
11130723,INV0000080
10916467,INV0001752
D910393,INV0000604
11129970,INV0000062
11129970,INV0000185
11129970,INV0002853
10936201,INV0000242
10936201,INV0000029
10936201,INV0000001
10915543,INV0001023
10915543,INV0001303
10915543,INV0000164
10952135,INV0000030
10952135,INV0000112
10952135,INV0002545
D928126,INV0000456
11165787,INV0003534
10959474,INV0001633
10959474,INV0001932
10959474,INV0000000
10997698,INV0000177
10997698,INV0001205
10997698,INV0000925
10967094,INV0000005
10967094,INV0000443
10908602,INV0000874
10908602,INV0000012
10908602,INV0000798
10990017,INV0000115
10990017,INV0000244
10990017,INV0001333
11162710,INV0002157
11162710,INV0001333
11162710,INV0001076
11137074,INV0000190
10999854,INV0001247
10999854,INV0000001
10999854,INV0001389
10999620,INV0000005
10999620,INV0002137
10999620,INV0000262
11055245,INV0004641
11055245,INV0004830
11074697,INV0004079
11074697,INV0000514
10995319,INV0003118
11177018,INV0000218
11177018,INV0000033
11123165,INV0003640
11123165,INV0000966
11123165,INV0001050
11156401,INV0001052
11156401,INV0000131
10928571,INV0000819
11049944,INV0000007
11179063,INV0000055
11179063,INV0004076
11127946,INV0001376
11127946,INV0001577
11127946,INV0000001
D928034,INV0000078
D928034,INV0000651
11182422,INV0000082
10891054,INV0000277
10891054,INV0000096
10938834,INV0000909
10938834,INV0003184
10963460,INV0002243
10963460,INV0001698
10899526,INV0000106
10899526,INV0000032
10946857,INV0000059
10946857,INV0000796
11160583,INV0000005
11160583,INV0000100
11160583,INV0000000
10928828,INV0000000
10928828,INV0002085
10884959,INV0000448
10884959,INV0000002
10884959,INV0000668
10901854,INV0003998
10901854,INV0000534
10968651,INV0003661
11058832,INV0000004
11058832,INV0000010
11058832,INV0002564
10915948,INV0000429
10915948,INV0000015
10915948,INV0000632
11031772,INV0000388
10912664,INV0000040
10912664,INV0000083
10912664,INV0000853
D933283,INV0000916
D933283,INV0002260
D933283,INV0001137
D933357,INV0000000
D933357,INV0000205
10946455,INV0001249
11177228,INV0000706
10913600,INV0002503
11186831,INV0000589
11081004,INV0001220
11104779,INV0001731
11104779,INV0001715
10985392,INV0000888
10985392,INV0002689
11054455,INV0001591
11054455,INV0002961
11054455,INV0000063
11018192,INV0000210
10943203,INV0000011
10943203,INV0000020
10943203,INV0000292
11005702,INV0002037
11005702,INV0000614
11005702,INV0000000
10979600,INV0001752
11131273,INV0001626
11131273,INV0000013
11131273,INV0000000
11115541,INV0000162
D934040,INV0000086
11034458,INV0002380
11017040,INV0000084
11017040,INV0004902
10997566,INV0002986
10997566,INV0000210
10997566,INV0001016
11091070,INV0000129
11091070,INV0000501
D908206,INV0004710
D908206,INV0000937
11019981,INV0000742
11019981,INV0000534
11019981,INV0000026
11016490,INV0000013
11016490,INV0001640
11016490,INV0000152
10901359,INV0000003
10901359,INV0000040
11000281,INV0000294
11000281,INV0000101
11007589,INV0000762
11007589,INV0000006
10926642,INV0003497
10926642,INV0000228
11169298,INV0003688
D926305,INV0000174
D926305,INV0000326
D926305,INV0004807
D935198,INV0000236
D935198,INV0000010
D935198,INV0002949
11025368,INV0003779
11025368,INV0000055
11025368,INV0000214
11065935,INV0000351
10917847,INV0000555
10917847,INV0000986
10917847,INV0000027
11124770,INV0004639
11104956,INV0001395
11104956,INV0000026
11104956,INV0001677
10891042,INV0001834
10891042,INV0000236
10891042,INV0000113
11071746,INV0000372
11071746,INV0000321
11128076,INV0000002
11128076,INV0000942
11128076,INV0000441
11202686,INV0000652
11193259,INV0000007
11193259,INV0000027
11127283,INV0000841
11127283,INV0000042
10891667,INV0000007
10891667,INV0000004
11172233,INV0000106
11074791,INV0003556
11126109,INV0001682
11126109,INV0000860
11126109,INV0000308
11151274,INV0000000
11151274,INV0000454
11151274,INV0000914
D937966,INV0000666
11080500,INV0000917
11136372,INV0004754
11207538,INV0000223
11029267,INV0002591
11029267,INV0000145
11029267,INV0000581
11145654,INV0003517
11145654,INV0003633
11152398,INV0001915
11152398,INV0001211
11152398,INV0000022
10917092,INV0001990
10917092,INV0001200
10929134,INV0000010
10929134,INV0000003
11081626,INV0000057
11200598,INV0000581
11200598,INV0000022
11200598,INV0000082
11021535,INV0001758
11021535,INV0000005
11021535,INV0004138
11211640,INV0001992
11211640,INV0000002
11211640,INV0000001
11147979,INV0000015
11001528,INV0001782
11001528,INV0000001
11070593,INV0001366
10974261,INV0000624
10974261,INV0000362
10974261,INV0002507
11090083,INV0001551
11090083,INV0000079
11090083,INV0002388
10993656,INV0000000
10993656,INV0000056
10993656,INV0000013
11008793,INV0000725
11008793,INV0000018
11008793,INV0000206
11044027,INV0000010
11044027,INV0000249
11044027,INV0000012
11015714,INV0000676
11015714,INV0000005
11015714,INV0000009
10888934,INV0000498
11203437,INV0000959
10908692,INV0002898
11075581,INV0000789
11091440,INV0000039
D935954,INV0000089
11079579,INV0000777
11079579,INV0000003
11079579,INV0004363
10988020,INV0002975
10988020,INV0002195
10988020,INV0000020
11160733,INV0004242
10953579,INV0000133
10953579,INV0000046
10953579,INV0000305
11028795,INV0000003
11028795,INV0000350
10929433,INV0001486
10955170,INV0004132
11175258,INV0000892
11015391,INV0000175
11015391,INV0000086
11160722,INV0000042
11160722,INV0000624
11160722,INV0000181
11050239,INV0001574
11050239,INV0000193
11050239,INV0001315
11089120,INV0002837
11089120,INV0002139
10997519,INV0000961
11073820,INV0000023
11073820,INV0004459
11073820,INV0000054
10983374,INV0000020
10983374,INV0000739
11146204,INV0003631
11146204,INV0000393
10978850,INV0002572
10963277,INV0001669
10963277,INV0000524
11062290,INV0002179
10940025,INV0000120
10900593,INV0000481
11126526,INV0000496
11126621,INV0003565
11126621,INV0000005
11126621,INV0000004
11074549,INV0000604
11074549,INV0000856
11074549,INV0000482
10937827,INV0000000
10937827,INV0000002
11148411,INV0000164
11172759,INV0000006
11172759,INV0000095
11152256,INV0000783
11152256,INV0000350
10961515,INV0000005
10925960,INV0000001
11040080,INV0000009
11040080,INV0002414
10985836,INV0000445
11164516,INV0000832
11123250,INV0002951
11123250,INV0000003
11123250,INV0000019
10976527,INV0004352
10976527,INV0000316
11144254,INV0000033
11144254,INV0000000
11144254,INV0000464
10896654,INV0000856
10896654,INV0000140
11207929,INV0000626
11209355,INV0000542
11209355,INV0000709
11174435,INV0002138
11174435,INV0000760
11174435,INV0000010
11045111,INV0000018
10932067,INV0002123
10932067,INV0000001
10932067,INV0000055
11120490,INV0001121
11120490,INV0003532
11153858,INV0004308
11153858,INV0004461
11101631,INV0000069
11101631,INV0004556
10903082,INV0000003
10903082,INV0004663
11189611,INV0001621
11189611,INV0000787
11189611,INV0002248
11208270,INV0000010
11208270,INV0000000
11048525,INV0000033
11048525,INV0000003
10974947,INV0001351
10974947,INV0000215
10974947,INV0001242
11022974,INV0000352
11022974,INV0002729
11094052,INV0000135
11094052,INV0000192
11200019,INV0000274
11178326,INV0003701
11178326,INV0001766
11178326,INV0000069
11171042,INV0000015
10997021,INV0000168
11141356,INV0001732
11141356,INV0000038
11141356,INV0000103
D918462,INV0002238
D918462,INV0001115
11095849,INV0000060
11119527,INV0002468
11119527,INV0001957
10901323,INV0004084
10901323,INV0004895
10930032,INV0000270
10930032,INV0000028
10930032,INV0000159
10888593,INV0000484
10888593,INV0000030
11061887,INV0000864
11061887,INV0004061
11061887,INV0000133
11016578,INV0000267
D933306,INV0001521
D933306,INV0000003
D933306,INV0000884
10921718,INV0001949
10921718,INV0002815
11075830,INV0000001
11075830,INV0002454
11075830,INV0001110
11167236,INV0000026
11157026,INV0000010
11052917,INV0000233
11165974,INV0003769
11165974,INV0000009
11064885,INV0002132
11064885,INV0000004
11064885,INV0000907
10931355,INV0003158
10931355,INV0000035
10931355,INV0000003
11041354,INV0000413
11041354,INV0000017
D919151,INV0000003
D919151,INV0001743
D919151,INV0000056
10996614,INV0000551
10997247,INV0002085
11198739,INV0000147
11198739,INV0000120
11198739,INV0000348
D909149,INV0004374
D909149,INV0000029
D909149,INV0000011
11011111,INV0000465
10937658,INV0003480
10937658,INV0000000
11019798,INV0000043
11019798,INV0002484
10894973,INV0000050
11137360,INV0001026
11137360,INV0004332
11137360,INV0001334
11008861,INV0000036
11008861,INV0000015
11008861,INV0000006
11083716,INV0000295
11083716,INV0000816
11083716,INV0002571
11026045,INV0001002
11026045,INV0000266
10920406,INV0000036
11185338,INV0000000
11002812,INV0000077
11002812,INV0000032
11112694,INV0000158
10944008,INV0003711
10944008,INV0001269
10901248,INV0002773
10887594,INV0000262
10905785,INV0001359
10905785,INV0000035
11171286,INV0001312
11171286,INV0003255
11171286,INV0000050
11125978,INV0000947
11125978,INV0000774
11125978,INV0000022
D939054,INV0000390
11186456,INV0000299
11186456,INV0000016
10957188,INV0000889
10957188,INV0001149
11054844,INV0000236
11054844,INV0001028
11054844,INV0000022
D930120,INV0000131
D930120,INV0003541
D930120,INV0000001
11113145,INV0000812
11113145,INV0000233
11115873,INV0000215
11076895,INV0002601
11076895,INV0000027
10943444,INV0000127
10943444,INV0000047
10943444,INV0002587
11108769,INV0000001
10934284,INV0000010
10934284,INV0000944
10934284,INV0003202
10888509,INV0000165
10888509,INV0000775
10895109,INV0000011
11054105,INV0004958
11054105,INV0000069
10942767,INV0001044
10942767,INV0000496
10895455,INV0001047
10895455,INV0002478
10895455,INV0000332
11071126,INV0000853
11071126,INV0003643
11059453,INV0002424
11005239,INV0004160
10969250,INV0000028
10969250,INV0001586
10969250,INV0002045
11102872,INV0000003
11102872,INV0003428
11102872,INV0002979
11000600,INV0000039
11000600,INV0000214
11000600,INV0000061
10985793,INV0000247
10985793,INV0001817
10985793,INV0000888
10949094,INV0000002
10949094,INV0000592
10949094,INV0002812
11012737,INV0000001
11012737,INV0000002
11078145,INV0004352
11041442,INV0000653
11041442,INV0000001
10911645,INV0003047
10911645,INV0002198
10883051,INV0000117
10893326,INV0000928
10893326,INV0001311
11112857,INV0001661
11112857,INV0001375
D929977,INV0000251
11134643,INV0000045
11134643,INV0000386
11134643,INV0001174
11110235,INV0000001
11110235,INV0000117
11208844,INV0000209
11208844,INV0000039
11161830,INV0003352
11161830,INV0000094
11161830,INV0003825
11084648,INV0000036
11084648,INV0000015
11084648,INV0002098
11067683,INV0000082
11067683,INV0002436
11067683,INV0000212
10891994,INV0001820
10891994,INV0002011
10891994,INV0000002
10881355,INV0000002
10890801,INV0004447
10890801,INV0000125
10890801,INV0000654
D934694,INV0001133
11108964,INV0002092
11127522,INV0000017
11134887,INV0002239
11134887,INV0000001
11182086,INV0000000
11182086,INV0001801
11031435,INV0003479
11031435,INV0000484
11031435,INV0000004
11210310,INV0002994
11210310,INV0000988
D930978,INV0000004
10914225,INV0000297
10914225,INV0001366
11051046,INV0000001
11051046,INV0001375
11041536,INV0000000
11041536,INV0004472
PP33074,INV0000027
PP33074,INV0000397
11061675,INV0004277
11061675,INV0000879
11061675,INV0000570
11203838,INV0000002
11203838,INV0000004
11157397,INV0000152
11052201,INV0000977
11052201,INV0000210
11052201,INV0001418
11004319,INV0000015
11004319,INV0000105
11004319,INV0002449
11015264,INV0000127
11015264,INV0001481
10901118,INV0000020
10901118,INV0000022
11093187,INV0003800
11093187,INV0002685
11191057,INV0002485
11027538,INV0000029
10985549,INV0000685
10970720,INV0000844
10891330,INV0004729
10891330,INV0004333
10940410,INV0001003
11003723,INV0000001
11003723,INV0002596
11002124,INV0000020
11002124,INV0000072
11062407,INV0000333
11107095,INV0000134
11107095,INV0001502
11107095,INV0000209
10919222,INV0003007
10919222,INV0000000
11128559,INV0000763
11128559,INV0003562
D910913,INV0000008
D910913,INV0003752
11161235,INV0000079
11161235,INV0001213
10940245,INV0000865
10940245,INV0002542
10940245,INV0000030
10966297,INV0000061
10966297,INV0000002
10966297,INV0000551
11064461,INV0000000
11016755,INV0000486
11016755,INV0002598
11016755,INV0000009
11058070,INV0000544
11058070,INV0000006
11058070,INV0001142
11011213,INV0001621
11011213,INV0000002
11011213,INV0002902
11170673,INV0001308
10932480,INV0000055
10932480,INV0000253
10932480,INV0000016
D925170,INV0000007
D925170,INV0000292
11167203,INV0000142
11167203,INV0000051
D931855,INV0000919
D931855,INV0000540
11107508,INV0002891
11016737,INV0000165
11059116,INV0001786
10957944,INV0002074
10957944,INV0000561
11012074,INV0000003
11033569,INV0002040
11193464,INV0000179
11193464,INV0000591
11193464,INV0000000
10941653,INV0000011
10941653,INV0002829
11179410,INV0004647
11179410,INV0000451
D932748,INV0000151
D923873,INV0002818
D923873,INV0001004
11065532,INV0004042
11065532,INV0000001
11065532,INV0000000
10969466,INV0000002
10969466,INV0001357
11115063,INV0000026
11115063,INV0001223
11115063,INV0000178
11059047,INV0000048
11059047,INV0004054
11059047,INV0000248
10962979,INV0001110
10967552,INV0000007
11161334,INV0000027
11161334,INV0000002
10937815,INV0000581
10937815,INV0000251
10937815,INV0000010
11075134,INV0001910
11075134,INV0002664
11080046,INV0000038
11080046,INV0000733
11080046,INV0000203
10953556,INV0000001
10984461,INV0003913
11053099,INV0000300
11053099,INV0000172
11053099,INV0000001
D911175,INV0000178
10953425,INV0000057
10953425,INV0001742
11041972,INV0000526
11112129,INV0001207
11112129,INV0001756
11112129,INV0000010
10925645,INV0000171
10925645,INV0003226
10947916,INV0001924
10947916,INV0000008
11007580,INV0000019
11076566,INV0000223
11099839,INV0000010
11099839,INV0003677
11114064,INV0001057
11114064,INV0000240
11132748,INV0000000
11132748,INV0001127
11132748,INV0000647
11171923,INV0001293
11171923,INV0000462
11171923,INV0000029
11136602,INV0003215
11136602,INV0001543
11123642,INV0000156
11123642,INV0000075
10910312,INV0000256
10910312,INV0000458
D938377,INV0000001
D938377,INV0002987
D938377,INV0000769
11002873,INV0000736
11002873,INV0004619
10950253,INV0003640
11199218,INV0000052
11199218,INV0001196
10942575,INV0000663
11165852,INV0001507
11165852,INV0000887
11140362,INV0000009
11024246,INV0001891
11024246,INV0000208
10977768,INV0000210
11050886,INV0000004
11050886,INV0000536
11050886,INV0000554
11065778,INV0000005
11065778,INV0002654
10906660,INV0000295
10906660,INV0002121
11165714,INV0000577
10914284,INV0000008
D935490,INV0000003
10957294,INV0000010
11144255,INV0004263
10943551,INV0000017
10943551,INV0000034
10943551,INV0000108
10948235,INV0000415
10948235,INV0001466
10948235,INV0004602
11179934,INV0000134
11179934,INV0000740
11205172,INV0004786
11205172,INV0000094
11151318,INV0002404
11151318,INV0000014
10917859,INV0000641
10940001,INV0003270
10940001,INV0001164
D929912,INV0000402
11019886,INV0003840
11060990,INV0000373
11048101,INV0001416
11048101,INV0002412
11122230,INV0000085
11122230,INV0000077
11122230,INV0000000
10891415,INV0000486
10891415,INV0001440
10891415,INV0000001
11153700,INV0000330
11153700,INV0003350
11153700,INV0000013
11046463,INV0000403
11046463,INV0003569
11142148,INV0000001
10930209,INV0001150
10930209,INV0000104
10930209,INV0000112
10992897,INV0000341
10992897,INV0001997
11011187,INV0000011
11011187,INV0000925
11007079,INV0000041
11007079,INV0002526
11007079,INV0000553
11099702,INV0003273
11099702,INV0000048
10978072,INV0000175
11042391,INV0000061
10893393,INV0000887
10893393,INV0000058
10893393,INV0000376
10930389,INV0000041
10930389,INV0000163
10930389,INV0001136
11044052,INV0000028
11044052,INV0004064
11149430,INV0000960
11076785,INV0000038
11076785,INV0000287
11076785,INV0003843
11055669,INV0000936
11183505,INV0000158
11149022,INV0000055
11149022,INV0001011
11149022,INV0000831
11005699,INV0000095
11005699,INV0000363
11199365,INV0000070
11199365,INV0003263
11199365,INV0000937
D933556,INV0000075
10977503,INV0000055
11183052,INV0002415
11009301,INV0002267
11009301,INV0000426
